function	description	ARTIB17W0	ARTIB17W4	ARTIB18W0	ARTIB18W4	ARTIB19W0	ARTIB19W4	ARTIB20W0	ARTIB20W4	ARTIB21W0	ARTIB21W4	ARTIB22W0	ARTIB22W4	ARTIB23W0	ARTIB23W4	ARTIB24W0	ARTIB24W4	ARTIB25W0	ARTIB25W4	ARTIB26W0	ARTIB26W4	ARTIB27W0	ARTIB27W4	ARTIB28W0	ARTIB28W4	ARTIB29W0	ARTIB29W4	ARTIB30W0	ARTIB30W4	ARTIB31W0	ARTIB31W4	ARTIB32W0	ARTIB32W4	ARTIB33W0	ARTIB33W4	ARTIB34W0	ARTIB34W4	ARTIB35W0	ARTIB35W4	ARTIB36W0	ARTIB36W4	ARTIB37W0	ARTIB37W4	ARTIB38W0	ARTIB38W4	PMT11W0	PMT12W0	PMT1W0	PMT27W0	PMT34W0	PMT34W48	PMT35W0	PMT35W48	PMT36W0	PMT37W0	PMT37W48	PMT40W0	PMT40W48	PMT43W0	PMT43W48	PMT44W0	PMT46W48	PMT48W0	PMT4W0	PMT4W48	PMT50W48	PMT52W0	PMT52W48	PMT58W0	PMT60W0	PMT60W48	PMT62W0	PMT62W48	PMT63W0	PMT64W0	PMT69W0	PMT69W48	PMT7W0	PMT7W48	R10W24	R12W24	R14W48	R15W48	R16W48	R17W48	R19W48	R20W48	R21W48	R22W48	R24W48	R25W48	R26W48	R29W48	R30W48	R4W48	R5W48
K00032	E1.1.1.43; phosphogluconate 2-dehydrogenase [EC:1.1.1.43]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00033	PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	7870.92	7006.5	4152.75	7807.0	3581.71	2340.71	1842.53	5522.88	5122.16	4753.5	5950.59	9790.07	3472.12	3499.69	6787.74	13016.62	8565.0	8701.87	2045.67	2604.7	7964.41	4550.5	2883.5	3441.34	8413.470000000001	3790.5	7753.56	1846.5	13362.98	10638.96	2610.51	2305.8	2153.67	2057.84	17376.2	12377.16	7531.73	2520.09	4335.26	2021.11	7635.33	8628.41	7788.84	7028.83	5468.57	11155.96	14408.58	5343.76	14243.89	12002.19	17061.92	7196.75	6856.92	12029.3	14351.85	15096.33	4406.26	13875.01	5826.34	4514.58	5036.08	17151.65	37884.66	28135.17	11041.72	25677.17	4086.12	14528.49	12722.83	4093.55	3742.0	5361.55	5871.33	14794.76	11574.13	28992.399999999998	14054.83	10475.66	5196.01	3795.05	34084.86	5797.32	1477.06	2215.84	5493.49	10473.64	12349.39	9290.08	4012.0	2866.99	5646.17	6555.73	5482.91	18009.309999999998	3976.76
K00034	gdh; glucose 1-dehydrogenase [EC:1.1.1.47]	289.0	341.5	80.5	426.0	57.0	414.0	136.0	373.5	193.0	314.0	44.0	110.33	57.0	96.5	91.5	182.5	737.22	232.98	32.5	11.5	2403.0	276.0	995.0	1284.5	441.11	231.5	50.0	99.0	189.0	125.5	109.5	213.0	156.5	38.5	5068.75	103.5	869.0	1093.0	51.0	50.0	292.0	1009.5	71.5	170.0	103.5	181.5	288.0	43.5	328.5	3623.67	28.5	38.5	1463.0	78.5	122.5	103.0	41.5	95.0	60.0	179.5	94.0	171.0	87.5	80.0	28.94	179.0	12.11	65.5	360.72	7.0	583.5	622.0	121.0	43.0	154.5	8416.28	1220.5	663.0	70.22	145.5	208.5	59.5	112.5	78.0	0.0	5.5	189.0	117.33	42.5	12.5	387.5	16.0	121.5	137.0	27.5
K00035	gal; D-galactose 1-dehydrogenase [EC:1.1.1.48]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00036	G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	6940.5	5708.5	2705.75	5750.67	2510.04	1889.21	1736.45	5002.88	4982.66	4705.5	5929.84	9764.99	2587.12	3399.59	6200.74	12007.62	7779.280000000001	7933.639999999999	1663.67	2135.7	4985.58	3521.25	2693.17	3008.0	5752.86	3155.75	7690.23	1666.0	13310.98	10546.46	2491.01	1904.3	2070.5	1866.84	10603.53	11254.16	6179.23	2447.09	4335.26	2011.11	4915.99	5147.64	7197.17	6932.33	3057.9	11092.96	11272.25	1764.59	11640.56	7227.72	10424.75	4558.41	5978.92	8117.3	11845.01	13036.33	3732.09	11913.34	4744.67	2808.91	5224.75	9523.15	31418.660000000003	26225.5	11065.03	25672.17	3387.6800000000003	13475.99	11020.38	2574.32	3166.67	4254.88	4169.66	13930.42	11313.13	20510.869999999995	10777.33	8153.33	1744.62	3487.88	19385.86	4899.32	1482.36	2262.17	1866.66	6216.31	8752.23	5907.25	1965.33	1054.16	4271.84	6687.73	4349.75	7510.309999999999	2667.76
K00038	E1.1.1.53; 3alpha(or 20beta)-hydroxysteroid dehydrogenase [EC:1.1.1.53]	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00039	rbtD; ribitol 2-dehydrogenase [EC:1.1.1.56]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	824.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	51.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.0	123.0	0.0	0.0	22.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00040	uxuB; fructuronate reductase [EC:1.1.1.57]	3425.5	1627.5	5296.0	6973.0	4440.0	6733.17	4263.0	2182.0	7336.33	5528.87	6664.67	5689.33	6298.67	9210.5	2972.0	1697.0	6293.89	5518.11	7803.0	6758.0	5476.74	4007.5	8396.36	8134.0	4633.4400000000005	3832.5	6582.740000000001	10069.7	10633.12	12947.0	9051.5	7516.83	7262.17	5001.0	6519.33	3842.67	11687.03	15396.5	7274.0	6225.67	9658.0	8478.71	4482.0	4304.0	6240.1900000000005	6897.0	5125.0	4688.0	5206.8	13536.34	4989.0	5478.33	7558.3	7949.0	4744.0	6222.79	10176.0	7206.67	6198.5	10322.0	9795.5	33996.7	7419.0	8996.0	9832.44	10449.0	3358.44	11096.53	6208.55	9419.67	6259.67	18899.0	10392.0	4893.67	12019.8	14971.78	4286.5	6709.0	5108.55	8640.9	5302.83	8084.5	5740.33	4176.0	2325.0	5493.5	9001.93	2755.33	5601.17	4986.33	4118.33	4196.5	5075.860000000001	5028.67	6809.33
K00041	uxaB; tagaturonate reductase [EC:1.1.1.58]	3145.95	2436.17	4577.18	3104.5	6870.99	4891.21	5877.73	1320.48	4199.16	3883.14	3847.47	3314.58	4873.93	5604.4	2116.48	920.92	4511.72	2869.21	3143.7	4611.97	4947.45	2330.2	5801.5	5944.53	3735.45	1879.7	2834.08	2753.53	6724.45	7414.29	4757.57	2430.6800000000003	2484.97	3624.37	6161.08	2652.2200000000003	8338.849999999999	6182.67	5214.360000000001	4147.98	4876.4	4167.61	3339.85	2407.8	10588.28	9391.83	3237.35	7615.35	4646.3	9995.44	7000.75	7949.780000000001	11771.2	10872.54	7961.02	8628.8	13053.02	8466.22	8405.5	15983.480000000003	11150.65	4020.6	6404.33	2728.0	12924.27	2979.5999999999995	2096.77	11051.86	7569.31	9105.19	7113.07	17255.110000000004	13438.73	8399.32	17847.44	11767.07	6751.48	5171.25	8333.810000000001	11544.33	9568.4	8407.59	7093.610000000001	5502.619999999999	5179.43	7540.44	12781.0	4418.299999999999	7627.749999999999	5967.030000000001	7830.639999999999	4509.15	7088.15	8508.11	9036.59
K00042	garR, glxR; 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]	12869.0	11295.0	4795.0	9491.0	8330.0	15793.47	4657.0	7370.69	3605.33	4148.1	12528.67	11640.0	11603.67	14326.6	8368.0	8388.0	9030.57	5463.53	6506.8	7106.55	13406.67	7783.0	9863.0	7256.33	12956.83	10757.0	10531.6	6154.2	4279.83	4549.0	7868.0	11073.33	11813.67	12194.0	7158.33	9235.67	9495.53	8724.0	14563.69	9651.67	12076.33	14105.33	10708.0	13132.0	13149.19	5367.33	14553.0	6696.0	6279.03	2539.27	10854.0	6697.33	14744.8	10278.5	14666.0	12144.83	13444.0	9016.67	7554.0	16066.0	11623.0	11540.38	8441.0	8839.0	9814.0	28951.0	2468.33	11989.28	12608.16	10195.0	12872.21	19172.0	12978.0	7603.67	16171.3	7827.0	8191.0	13706.0	10789.33	16574.4	7840.33	7610.0	8434.130000000001	8146.0	4561.0	7027.0	10364.18	5881.0	6588.67	5860.66	6693.33	4731.0	7715.0	12197.67	7918.66
K00045	E1.1.1.67, mtlK; mannitol 2-dehydrogenase [EC:1.1.1.67]	0.0	0.0	0.0	0.0	320.0	0.0	18.0	0.0	0.0	0.0	53.0	23.0	293.0	20.0	76.0	34.0	0.0	0.0	0.0	32.0	20.0	19.0	8.0	0.0	0.0	0.0	0.0	32.0	59.0	46.0	39.0	16.0	28.0	0.0	0.0	0.0	184.0	248.0	84.0	197.0	31.0	4.0	0.0	0.0	0.0	1710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	48.0	0.0	3.0	0.0	45.0	101.0	1423.0	39.0	33.0	40.0	0.0	41.0	96.0	85.0	8.0	0.0	0.0	16.0	26.0	511.0	0.0	43.4	0.0	0.0	73.0	1793.0	0.0	0.0	0.0	211.0	346.0	0.0	115.0	45.33
K00046	idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]	4827.45	4812.67	8452.18	8211.5	11306.82	5539.94	9467.48	2421.81	5288.83	5287.47	4686.8	5057.58	8115.26	7874.8	2881.08	1282.66	7530.25	5356.48	6775.1	8454.869999999999	6979.35	3612.2	9999.86	10833.2	5552.12	2939.7	4154.54	4746.53	9696.71	10788.29	5553.37	4047.35	3400.3	5704.370000000001	6891.75	5482.3	7458.849999999999	12451.17	9749.36	8682.31	6221.4	5424.22	6957.1	4657.8	13962.339999999998	20184.58	9526.35	11630.35	6265.3	11125.570000000002	16078.25	12385.45	22008.2	19299.37	15492.77	14014.09	25032.02	15777.049999999996	14654.500000000002	24029.980000000003	21962.15	5354.09	12004.33	6111.0	23622.77	19415.6	2705.44	21420.88	12258.05	14173.02	11609.4	27524.61	23851.73	12890.65	24733.94	12748.07	19445.9	16018.5	13311.82	16969.31	19366.57	15661.42	12499.68	9277.87	6993.43	10695.94	18252.67	9241.05	12383.83	10666.7	13926.31	8472.65	13434.51	17738.69	16732.510000000002
K00048	fucO; lactaldehyde reductase [EC:1.1.1.77]	25537.0	16155.0	13203.83	23974.5	15537.7	27520.11	10014.36	20433.65	28739.83	24192.6	30173.34	36597.83	29917.960000000003	34831.73	21481.49	26062.13	24031.0	19047.76	20093.07	15790.07	21814.5	20263.0	23462.5	23075.33	24101.0	17672.5	28454.93	29863.03	32210.29	25818.120000000003	26576.34	26234.55	27742.17	23845.67	15440.83	28468.0	22888.6	24909.42	37395.95	30675.78	28830.5	29439.9	26298.17	29898.83	20575.73	18247.71	37843.17	14166.67	30826.43	33705.64	27277.17	16191.83	26102.8	27886.300000000003	24865.34	32649.5	29697.17	28977.17	19665.67	31188.33	29006.5	50748.380000000005	48606.66	61421.17	31796.67	34253.17	11463.07	35912.21	23991.33	23755.67	26550.21	49921.21	33214.83	31132.67	41025.77	49487.34	18506.0	34751.83	20092.83	24715.01	21238.53	18337.07	18287.89	11225.17	11318.66	19902.31	25148.58	13544.67	12842.0	10487.99	14074.89	14031.98	15335.0	21836.98	15775.59
K00050	ttuD; hydroxypyruvate reductase [EC:1.1.1.81]	965.0	455.0	416.0	155.0	858.0	26.4	569.0	372.0	55.0	15.0	624.0	1014.0	317.0	1979.8	51.0	31.0	1659.2	869.6	450.4	657.4	894.0	509.0	456.0	506.0	613.0	627.0	241.0	328.0	207.0	0.0	110.0	842.0	400.0	101.0	134.0	239.0	2329.66	384.0	539.0	1000.0	302.0	207.0	141.0	702.0	769.0	971.0	131.0	149.0	1024.0	182.8	1797.0	350.0	793.0	1233.5	530.0	1091.83	1182.0	861.0	657.0	2062.0	1607.0	384.0	295.0	181.0	1047.0	167.0	21.0	4203.0	1335.83	1872.83	373.0	390.0	490.0	1108.0	3824.0	2144.0	1050.0	1223.0	901.34	534.0	2347.0	1637.0	1335.4	1071.0	138.0	348.0	609.75	838.0	1267.0	947.0	362.0	766.0	1333.0	1349.0	542.0
K00051	E1.1.1.82; malate dehydrogenase (NADP+) [EC:1.1.1.82]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00052	leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]	34676.4	25737.33	24482.55	32356.67	33931.54	30539.54	23004.15	24286.23	33436.89	29567.03	36208.17	43168.26	35810.25	38202.56	25162.04	30024.42	31419.09	25659.61	28341.620000000003	25626.090000000004	28033.75	25295.25	32792.68	31967.0	30297.95	20334.2	31733.73	33473.3	34411.62	32024.51	32962.16	33460.55	32781.9	31105.34	20090.03	33889.96	34361.83	39996.87	45983.98	36237.06	38139.31	35110.21	35170.270000000004	42818.130000000005	46690.35	46734.96	53942.55	40491.490000000005	41123.34	36176.5	61806.65	46586.81	61456.52	52476.42999999999	41118.01	53232.55	59023.53999999999	47458.53999999999	38007.07	59803.560000000005	55194.0	70030.52	65960.36	68058.25	56368.19	53717.27	16390.77	55197.740000000005	42404.79	50253.15	39577.87	78976.98	56626.26	43711.54	65672.63	47559.59	48562.43	55340.83	43357.1	48083.63	67406.20999999999	40222.54	32542.43	31173.77	21548.02	31766.11	41856.63	27917.97	32404.83	28782.89	26316.370000000003	22979.27	32598.06	58432.06999999999	45251.66
K00053	ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]	38605.4	28527.660000000003	24423.55	32199.67	34089.37	30430.54	23399.980000000003	28030.23	37222.56	33521.36	40730.84	51480.26	37524.58	39072.89	30688.7	40926.09	37105.42	31614.61	29117.29	26513.090000000004	27928.75	25169.25	32335.68	31353.0	31204.95	21911.2	39036.73	34114.3	45223.95	38264.84	34169.83	34356.22	32209.9	30809.34	22579.03	41033.28999999999	34204.83	39985.87	48524.98	39292.060000000005	37608.31	34952.21	40055.94	47255.46	45961.35	45226.96	63504.22	41900.66	40709.34	36817.5	68159.82	48080.81	63533.52	55787.26	41038.18000000001	64533.55	60956.53999999999	55377.54	41600.74	61866.560000000005	57557.0	70654.02	91763.69	87038.92	68068.19	54263.94	18488.77	60462.240000000005	49648.28999999999	53092.48	42071.87	80365.98	59555.26	54022.53999999999	68538.96	58852.26	51068.93	58501.16	44362.6	48505.63	71739.54	40242.54	32409.76	30472.77	21650.35	34249.78	42803.96	30330.64	33049.33	28863.22	28816.04	25864.6	34425.06	60251.74	44738.66
K00054	mvaA; hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]	146.95	20.0	654.37	205.5	80.8	502.1	43.92	622.0	369.23	170.03	210.45	385.01	134.2	382.63	48.0	12.23	838.3900000000001	2427.7	103.6	25.4	2467.23	612.55	155.07	346.47	505.61	660.75	1808.15	730.77	286.33	651.9699999999999	121.22	204.7	584.93	880.47	5259.25	479.3	168.23000000000002	476.37	362.03	138.32999999999998	2555.0	3418.77	107.0	112.0	180.57	2041.8	302.7	130.8	2463.76	5878.150000000001	1347.9	540.03	1667.0700000000002	215.73	4623.4	173.63000000000002	358.27000000000004	565.82	531.9	942.0	556.77	887.0	195.87	209.83	617.86	10170.5	43.11	1021.2	3843.52	1432.2	1738.8	217.87	51.33	197.3	376.03	8902.630000000001	329.2	214.67	134.85	430.4	64.4	90.0	325.0	57.9	313.93	5.0	1286.3	1463.33	326.93	100.2	2319.4	19.2	608.8	11.2	50.9
K00055	E1.1.1.90; aryl-alcohol dehydrogenase [EC:1.1.1.90]	0.0	0.0	132.0	0.0	16.0	65.0	4.0	228.0	68.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	67.0	710.0	0.0	0.0	4.0	0.0	0.0	24.0	0.0	125.0	19.0	0.0	0.0	23.0	0.0	0.0	20.0	23.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	363.0	25.0	1.86	0.0	0.0	0.0	551.5	1032.25	10.0	0.0	1314.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	313.0	0.0	10.0	0.0	0.0	6.0	10.5	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00057	gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	37023.07	28654.83	31724.97	36628.25	36283.3	31929.36	28201.56	27421.92	33915.39	30300.76	36442.92	43709.34	37216.75	38732.35999999999	25529.56	30486.32	33232.759999999995	25165.19	29738.61	26800.240000000005	35322.83	29149.0	35328.759999999995	35977.17	33219.56	21694.45	31457.73	33575.8	36489.2	33241.01	34046.38	35859.3	34467.07	32552.34	32333.2	37028.46	35731.83	40838.12	46116.92	35807.56	39795.9	38210.71	37236.52	44238.130000000005	51143.69	48518.630000000005	56489.88	47542.08	47198.31	45889.350000000006	71007.31999999999	53502.57	70809.52	57910.51	52457.27	61777.55	70052.04999999999	58785.71000000001	43783.66	68248.40000000001	61810.91	73885.01999999999	79469.03	72075.92	72738.54999999999	96303.02	17243.960000000003	53994.91	51143.31999999999	57361.880000000005	49309.74	89762.65	65971.6	44513.8	63841.88	64566.12	65194.84999999999	66425.66	51170.74	56141.72	73289.62999999999	47338.29000000001	33429.18	34261.270000000004	24250.35	35301.11	46676.53999999999	31954.55	38471.17	32486.550000000003	31265.45	23527.02	36184.72	61976.06999999999	46712.91
K00058	serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]	51724.32	38491.83	43431.47	59086.42	50465.630000000005	50244.39	37434.89	39004.92	56833.560000000005	50306.29	52421.17	61533.43	58585.25	68537.59999999999	36380.79	42883.59	46038.81	36012.96	49445.64	42457.56	46969.67	44593.75	52563.09	54610.17	47513.95	30218.2	46561.09	57410.130000000005	58534.45	54922.170000000006	54592.74	55275.8	55809.24	48893.17	35106.45	51887.95999999999	58131.0	64752.79	79320.26000000001	61506.48	61475.9	57037.96	51921.69	59565.130000000005	67843.18	75510.29	81028.04999999999	64861.58	67410.84	70142.54	95831.15	68026.07	99927.35	83303.84999999999	77490.77	79849.21	93412.2	77077.54	61876.990000000005	93933.4	85388.23999999999	148607.91	106694.86000000002	105057.59	95548.52	120165.02	25718.35	76871.76000000001	66213.86	85178.13	61861.24	121228.98	86737.6	55162.63	92517.38	82135.09	82767.18000000001	94756.66	70360.19	75366.45	120110.29	69690.12	50899.35	47145.94	35511.850000000006	51850.94	64658.45	46079.22	54604.67	45924.22	45538.78	31273.02	49929.72	93021.57	60211.08
K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	86477.94	64220.00000000001	79363.82	98566.0	89883.01999999999	86034.03	71165.93000000001	59334.7	89491.87999999999	75254.28	95110.05	103213.66	98124.47	104866.46	55436.38999999999	57630.38	88809.72	67112.4	78588.11000000002	73199.87	78043.64	68502.45	94931.84	89148.55	81985.70999999999	56148.15	79748.61	100684.53	86389.98000000001	96156.8	97056.50999999998	96087.91	92980.37	85940.04999999999	56738.37	80593.04000000001	100324.52	127854.13	122361.52	103660.67	107421.63	98106.77	83656.62	100576.43	124090.67	124710.3	120983.80999999998	104835.27	95977.84	112834.27	159982.07	124524.94	165081.44	132742.16999999998	126557.39	133118.05	172020.33000000002	130824.6	106067.08	166130.38	152522.39	237126.9	155902.86	153469.66999999998	163032.84999999998	250565.37	44107.15	162818.91999999998	102696.93	144031.38	115517.55	250836.52	168662.61000000002	99021.91	177290.97999999998	128621.39	144752.91	154874.40999999997	116783.27	140099.51	163259.24	120622.50999999998	86662.51000000001	83146.98000000001	56646.44	86181.16	123454.86	71414.93	93715.48	80050.66	74423.45	57883.56	88523.61	140095.13	117783.85
K00060	tdh; threonine 3-dehydrogenase [EC:1.1.1.103]	1441.0	697.3299999999999	1145.0	1390.0	1975.0	1302.0	1090.0	1630.0	2261.66	3610.34	2113.0	2159.0	2249.0	3983.67	910.0	1366.0	1543.0	1439.83	1912.0	2438.25	1224.67	1103.0	1673.0	1240.33	1067.83	1667.0	862.14	1416.0	2168.99	650.0	805.0	837.33	3577.67	2357.0	373.33	1046.67	9254.0	1741.33	2174.67	2814.67	1086.0	1319.71	1225.0	2007.0	1851.19	1690.67	1663.0	1656.0	2784.0	726.6700000000001	1575.0	1367.33	2615.0	1499.0	998.0	1427.0	2569.0	920.67	1336.0	3385.0	1982.0	14068.57	841.0	1194.0	3523.0	12066.0	1576.33	2186.93	3248.33	2523.67	613.6700000000001	3886.0	2827.0	1643.67	3268.5	1954.0	492.0	1268.0	1853.33	2548.4	4087.33	2502.0	1409.33	1355.0	747.0	1105.0	4008.33	1131.0	1230.67	1333.33	898.33	2395.67	1284.0	2607.34	1352.33
K00064	E1.1.1.122; D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00065	kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]	170.75	56.0	242.0	136.0	965.0	40.0	215.75	150.69	138.5	263.73	25.75	43.75	1090.0	2758.0	85.0	152.0	131.0	65.25	230.0	326.0	148.0	403.75	299.0	181.0	265.0	38.25	260.14	117.0	141.69	84.5	18.0	19.0	53.0	283.0	28.0	84.0	1676.0	42.0	198.69	133.0	525.0	447.71	191.0	121.0	1296.72	536.0	288.0	372.0	843.73	1409.25	461.5	261.0	2618.0	1500.0	220.0	159.0	1199.0	104.0	292.5	900.0	377.0	8955.57	21.0	84.0	1323.25	133.0	23.0	960.1	681.0	155.0	899.54	193.0	310.0	284.0	1656.0	44.75	314.0	77.0	617.0	4388.4	2928.5	614.0	428.0	1239.0	355.0	380.0	1650.0	256.0	392.0	387.0	38.0	321.0	606.0	815.0	271.0
K00066	algD; GDP-mannose 6-dehydrogenase [EC:1.1.1.132]	0.0	0.0	0.0	0.0	29.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	2.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	19.6	0.0	0.0	0.0	0.0	0.0	0.0	112.4	0.0	16.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00067	rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	32631.9	21332.5	32010.22	45439.84	27638.13	28357.42	26837.34	17057.79	42371.89	35451.6	29842.25	32983.18	40580.46000000001	48640.57	19735.230000000003	17536.95	29822.18	22498.81	26549.87	21838.17	31608.85	29641.75	35211.9	34286.0	27655.95	19118.95	27239.08	36449.130000000005	20906.33	32030.38	35808.619999999995	35532.84	41237.57	34173.17	19898.53	27336.13	41851.82	43630.79	56024.19	49606.09	38198.4	42171.83	22109.6	33365.3	39185.61	55113.58	45808.55	30999.99	45225.82	43911.09	51293.56	39672.23	58739.100000000006	43192.100000000006	49483.51	42731.43	61413.53	49067.87	39883.9	62879.48	53321.66	98906.95	62428.03	65813.5	61386.52	114107.6	18580.09	66876.26000000001	42124.61	47241.48	43294.41	89306.52	61265.18	30032.86	78780.44	55475.92	53178.1	62191.5	37534.44	60762.32	53337.27	49373.52	37105.42	30512.52	21763.69	32553.58	44203.28	26665.55	32150.500000000004	24843.64	29776.62	21110.84	30966.95	44364.78999999999	36650.6
